user_id,registration_date,activity_date,feature_used,session_duration_minutes,device_os
MM_1767,2024-10-16,2024-11-19 00:00:00,Period Tracker,13.0,Android
MM_1767,2024-10-16,2024-11-11 00:00:00,Community Forum,2.0,iOS
MM_1767,2024-10-16,2024-11-18 00:00:00,Period Tracker,5.3,Android
MM_1767,2024-10-16,2024-11-08 00:00:00,Community Forum,6.5,Android
MM_1768,2024-10-06,2024-10-14 00:00:00,Symptom Logger,,Android
MM_1768,2024-10-06,2024-10-11 00:00:00,Community Forum,6.9,Android
MM_1768,2024-10-06,2024-11-29 00:00:00,Symptom Logger,7.4,Android
MM_1768,2024-10-06,2024-11-21 00:00:00,Period Tracker,10.5,iOS
MM_1768,2024-10-06,2024-10-30 00:00:00,Health Articles,1.7,iOS
MM_1768,2024-10-06,2024-11-29 00:00:00,Community Forum,9.9,Android
MM_1768,2024-10-06,2024-10-26 00:00:00,Period Tracker,10.6,iOS
MM_1768,2024-10-06,2024-11-24 00:00:00,Period Tracker,,iOS
MM_1768,2024-10-06,2024-11-20 00:00:00,Period Tracker,3.6,Android
MM_1768,2024-10-06,2024-11-19 00:00:00,Community Forum,7.5,Android
MM_1769,2024-10-20,2024-12-12 00:00:00,Period Tracker,13.0,Android
MM_1769,2024-10-20,2024-11-08 00:00:00,Period Tracker,3.4,Android
MM_1769,2024-10-20,2024-10-26 00:00:00,Symptom Logger,5.8,Android
MM_1769,2024-10-20,2024-12-08 00:00:00,Period Tracker,7.5,iOS
MM_1769,2024-10-20,2024-12-07 00:00:00,Period Tracker,13.5,iOS
MM_1769,2024-10-20,2024-11-12 00:00:00,Symptom Logger,9.5,Android
MM_1769,2024-10-20,2024-12-14 00:00:00,Symptom Logger,13.8,Android
MM_1769,2024-10-20,2024-11-07 00:00:00,Community Forum,5.7,iOS
MM_1769,2024-10-20,2024-12-12 00:00:00,Period Tracker,11.6,Android
MM_1769,2024-10-20,2024-12-19 00:00:00,Symptom Logger,13.9,Android
MM_1769,2024-10-20,2024-10-31 00:00:00,Period Tracker,1.3,iOS
MM_1769,2024-10-20,2024-11-24 00:00:00,Community Forum,13.6,Android
MM_1769,2024-10-20,2024-11-03 00:00:00,Community Forum,10.4,Android
MM_1769,2024-10-20,2024-11-02 00:00:00,Period Tracker,12.3,iOS
MM_1770,2024-08-06,2024-09-14 00:00:00,Period Tracker,2.2,iOS
MM_1770,2024-08-06,2024-08-25 00:00:00,Community Forum,8.5,Android
MM_1770,2024-08-06,2024-10-01 00:00:00,Symptom Logger,11.6,iOS
MM_1770,2024-08-06,2024-09-09 00:00:00,Period Tracker,9.0,iOS
MM_1770,2024-08-06,2024-09-07 00:00:00,Period Tracker,11.6,Android
MM_1770,2024-08-06,2024-09-04 00:00:00,Period Tracker,13.5,iOS
MM_1770,2024-08-06,2024-09-04 00:00:00,Period Tracker,1.0,Android
MM_1770,2024-08-06,2024-08-09 00:00:00,Period Tracker,6.5,iOS
MM_1770,2024-08-06,2024-10-04 00:00:00,Period Tracker,7.6,iOS
MM_1770,2024-08-06,2024-08-20 00:00:00,Community Forum,13.7,iOS
MM_1770,2024-08-06,2024-09-19 00:00:00,Community Forum,2.4,iOS
MM_1770,2024-08-06,2024-08-20 00:00:00,Period Tracker,9.0,iOS
MM_1770,2024-08-06,2024-09-09 00:00:00,Health Articles,12.8,Android
MM_1770,2024-08-06,2024-09-28 00:00:00,Period Tracker,5.9,Android
MM_1770,2024-08-06,2024-09-19 00:00:00,Period Tracker,11.0,Android
MM_1770,2024-08-06,2024-08-15 00:00:00,Period Tracker,8.7,iOS
MM_1770,2024-08-06,2024-10-05 00:00:00,Period Tracker,12.7,iOS
MM_1770,2024-08-06,2024-08-26 00:00:00,Community Forum,11.9,Android
MM_1771,2024-08-24,2024-08-29 00:00:00,Symptom Logger,6.7,Android
MM_1772,2024-10-29,2024-12-26 00:00:00,Community Forum,3.3,Android
MM_1772,2024-10-29,2024-11-11 00:00:00,Health Articles,,Android
MM_1772,2024-10-29,2024-12-23 00:00:00,Period Tracker,4.2,Android
MM_1772,2024-10-29,2024-11-06 00:00:00,Period Tracker,12.8,iOS
MM_1772,2024-10-29,2024-11-23 00:00:00,Community Forum,2.3,Android
MM_1772,2024-10-29,2024-11-14 00:00:00,Health Articles,9.1,Android
MM_1772,2024-10-29,2024-12-14 00:00:00,Period Tracker,10.6,Android
MM_1772,2024-10-29,2024-12-22 00:00:00,Period Tracker,2.1,iOS
MM_1772,2024-10-29,2024-12-25 00:00:00,Community Forum,3.6,Android
MM_1772,2024-10-29,2024-11-20 00:00:00,Symptom Logger,3.9,iOS
MM_1773,2024-09-27,2024-10-09 00:00:00,Symptom Logger,6.8,Android
MM_1773,2024-09-27,2024-10-31 00:00:00,Community Forum,4.1,Android
MM_1773,2024-09-27,2024-10-10 00:00:00,Period Tracker,11.6,iOS
MM_1773,2024-09-27,2024-10-31 00:00:00,Period Tracker,,iOS
MM_1773,2024-09-27,2024-10-21 00:00:00,Symptom Logger,8.4,Android
MM_1773,2024-09-27,2024-10-21 00:00:00,Period Tracker,3.3,iOS
MM_1773,2024-09-27,2024-10-18 00:00:00,Period Tracker,11.7,Android
MM_1773,2024-09-27,2024-11-01 00:00:00,Community Forum,12.7,Android
MM_1773,2024-09-27,2024-10-05 00:00:00,Period Tracker,5.3,iOS
MM_1773,2024-09-27,2024-10-03 00:00:00,Symptom Logger,7.7,Android
MM_1773,2024-09-27,2024-10-25 00:00:00,Symptom Logger,2.2,iOS
MM_1773,2024-09-27,2024-10-18 00:00:00,Period Tracker,14.1,iOS
MM_1773,2024-09-27,2024-10-01 00:00:00,Community Forum,10.7,Android
MM_1773,2024-09-27,2024-11-12 00:00:00,Community Forum,13.2,iOS
MM_1774,2024-09-23,2024-10-11 00:00:00,Symptom Logger,11.1,Android
MM_1774,2024-09-23,2024-11-21 00:00:00,Period Tracker,9.7,iOS
MM_1774,2024-09-23,2024-11-16 00:00:00,Period Tracker,8.9,Android
MM_1774,2024-09-23,2024-11-08 00:00:00,Symptom Logger,3.0,Android
MM_1774,2024-09-23,2024-10-01 00:00:00,Period Tracker,13.4,iOS
MM_1774,2024-09-23,2024-09-28 00:00:00,Period Tracker,3.4,iOS
MM_1774,2024-09-23,2024-10-31 00:00:00,Community Forum,11.7,Android
MM_1774,2024-09-23,2024-09-23 00:00:00,Period Tracker,3.8,iOS
MM_1774,2024-09-23,2024-10-10 00:00:00,Community Forum,8.2,Android
MM_1774,2024-09-23,2024-10-21 00:00:00,Symptom Logger,13.2,Android
MM_1775,2024-08-30,2024-09-25 00:00:00,Community Forum,1.8,Android
MM_1776,2024-10-23,2024-12-10 00:00:00,Period Tracker,7.8,Android
MM_1776,2024-10-23,2024-11-27 00:00:00,Period Tracker,3.6,Android
MM_1776,2024-10-23,2024-12-14 00:00:00,Period Tracker,14.4,Android
MM_1777,2024-09-10,2024-09-19 00:00:00,Period Tracker,7.5,iOS
MM_1777,2024-09-10,2024-09-24 00:00:00,Symptom Logger,2.2,Android
MM_1777,2024-09-10,2024-09-16 00:00:00,Period Tracker,4.1,Android
MM_1777,2024-09-10,2024-09-16 00:00:00,Period Tracker,11.6,iOS
MM_1777,2024-09-10,2024-10-05 00:00:00,Period Tracker,8.5,Android
MM_1778,2024-08-23,2024-09-04 00:00:00,Period Tracker,3.8,Android
MM_1778,2024-08-23,2024-09-26 00:00:00,Symptom Logger,1.5,Android
MM_1778,2024-08-23,2024-09-08 00:00:00,Symptom Logger,5.8,Android
MM_1778,2024-08-23,2024-09-25 00:00:00,Symptom Logger,12.4,iOS
MM_1778,2024-08-23,2024-09-17 00:00:00,Period Tracker,14.5,Android
MM_1778,2024-08-23,2024-09-03 00:00:00,Period Tracker,10.5,Android
MM_1778,2024-08-23,2024-08-24 00:00:00,Period Tracker,13.0,Android
MM_1778,2024-08-23,2024-09-07 00:00:00,Health Articles,14.2,iOS
MM_1779,2024-10-29,2024-12-01 00:00:00,Period Tracker,14.4,Android
MM_1779,2024-10-29,2024-12-15 00:00:00,Period Tracker,13.9,iOS
MM_1779,2024-10-29,2024-11-07 00:00:00,Health Articles,14.2,Android
MM_1779,2024-10-29,2024-12-11 00:00:00,Health Articles,12.1,iOS
MM_1779,2024-10-29,2024-11-04 00:00:00,Period Tracker,14.5,Android
MM_1779,2024-10-29,2024-12-08 00:00:00,Period Tracker,3.6,Android
MM_1779,2024-10-29,2024-10-31 00:00:00,Period Tracker,12.0,Android
MM_1779,2024-10-29,2024-12-23 00:00:00,Period Tracker,,iOS
MM_1780,2024-10-15,2024-12-06 00:00:00,Symptom Logger,4.5,iOS
MM_1780,2024-10-15,2024-11-13 00:00:00,Period Tracker,11.0,iOS
MM_1780,2024-10-15,2024-10-22 00:00:00,Period Tracker,11.7,iOS
MM_1780,2024-10-15,2024-11-08 00:00:00,Period Tracker,9.1,iOS
MM_1780,2024-10-15,2024-10-24 00:00:00,Period Tracker,8.7,iOS
MM_1780,2024-10-15,2024-11-07 00:00:00,Symptom Logger,13.1,iOS
MM_1780,2024-10-15,2024-12-13 00:00:00,Health Articles,5.8,iOS
MM_1781,2024-10-13,2024-11-14 00:00:00,Community Forum,2.4,iOS
MM_1781,2024-10-13,2024-11-16 00:00:00,Period Tracker,11.0,iOS
MM_1782,2024-09-20,2024-11-06 00:00:00,Period Tracker,12.2,iOS
MM_1782,2024-09-20,2024-10-18 00:00:00,Period Tracker,14.6,Android
MM_1782,2024-09-20,2024-10-20 00:00:00,Health Articles,1.2,iOS
MM_1782,2024-09-20,2024-09-24 00:00:00,Symptom Logger,13.7,iOS
MM_1782,2024-09-20,2024-11-04 00:00:00,Community Forum,2.5,iOS
MM_1782,2024-09-20,2024-11-03 00:00:00,Period Tracker,10.1,Android
MM_1782,2024-09-20,2024-10-06 00:00:00,Health Articles,1.4,iOS
MM_1782,2024-09-20,2024-11-13 00:00:00,Symptom Logger,10.5,iOS
MM_1782,2024-09-20,2024-11-07 00:00:00,Period Tracker,14.7,iOS
MM_1782,2024-09-20,2024-11-17 00:00:00,Symptom Logger,5.7,Android
MM_1782,2024-09-20,2024-11-10 00:00:00,Period Tracker,1.9,Android
MM_1782,2024-09-20,2024-11-16 00:00:00,Symptom Logger,5.3,iOS
MM_1782,2024-09-20,2024-10-13 00:00:00,Period Tracker,4.9,Android
MM_1782,2024-09-20,2024-11-14 00:00:00,Period Tracker,7.8,iOS
MM_1782,2024-09-20,2024-11-12 00:00:00,Symptom Logger,10.4,iOS
MM_1782,2024-09-20,2024-11-19 00:00:00,Symptom Logger,2.7,Android
MM_1782,2024-09-20,2024-09-29 00:00:00,Period Tracker,5.5,iOS
MM_1782,2024-09-20,2024-09-26 00:00:00,Period Tracker,11.7,Android
MM_1782,2024-09-20,2024-11-05 00:00:00,Period Tracker,11.2,Android
MM_1782,2024-09-20,2024-10-05 00:00:00,Period Tracker,9.8,Android
MM_1783,2024-08-16,2024-09-26 00:00:00,Symptom Logger,4.4,Android
MM_1783,2024-08-16,2024-09-14 00:00:00,Symptom Logger,13.9,iOS
MM_1783,2024-08-16,2024-10-11 00:00:00,Health Articles,8.0,Android
MM_1783,2024-08-16,2024-08-20 00:00:00,Period Tracker,9.4,iOS
MM_1783,2024-08-16,2024-08-24 00:00:00,Period Tracker,6.4,Android
MM_1783,2024-08-16,2024-09-24 00:00:00,Health Articles,2.0,iOS
MM_1783,2024-08-16,2024-10-08 00:00:00,Community Forum,1.4,Android
MM_1783,2024-08-16,2024-10-02 00:00:00,Symptom Logger,8.6,Android
MM_1783,2024-08-16,2024-10-12 00:00:00,Health Articles,10.3,Android
MM_1784,2024-08-10,2024-09-05 00:00:00,Period Tracker,4.6,Android
MM_1784,2024-08-10,2024-08-11 00:00:00,Health Articles,11.1,iOS
MM_1784,2024-08-10,2024-08-10 00:00:00,Health Articles,10.9,iOS
MM_1784,2024-08-10,2024-09-24 00:00:00,Period Tracker,6.1,iOS
MM_1784,2024-08-10,2024-08-11 00:00:00,Period Tracker,10.5,Android
MM_1784,2024-08-10,2024-08-20 00:00:00,Period Tracker,2.4,iOS
MM_1784,2024-08-10,2024-10-01 00:00:00,Community Forum,7.7,iOS
MM_1784,2024-08-10,2024-08-16 00:00:00,Period Tracker,14.5,Android
MM_1784,2024-08-10,2024-08-18 00:00:00,Health Articles,3.0,iOS
MM_1784,2024-08-10,2024-08-19 00:00:00,Period Tracker,5.5,iOS
MM_1785,2024-08-07,2024-09-19 00:00:00,Period Tracker,11.5,iOS
MM_1786,2024-09-23,2024-10-09 00:00:00,Period Tracker,10.4,Android
MM_1786,2024-09-23,2024-11-04 00:00:00,Period Tracker,3.5,iOS
MM_1786,2024-09-23,2024-10-19 00:00:00,Period Tracker,9.1,Android
MM_1786,2024-09-23,2024-11-15 00:00:00,Community Forum,12.2,iOS
MM_1786,2024-09-23,2024-10-14 00:00:00,Period Tracker,2.3,iOS
MM_1787,2024-10-22,2024-12-17 00:00:00,Period Tracker,4.8,Android
MM_1787,2024-10-22,2024-11-26 00:00:00,Community Forum,5.2,Android
MM_1787,2024-10-22,2024-11-14 00:00:00,Period Tracker,5.1,Android
MM_1788,2024-08-20,2024-10-08 00:00:00,Period Tracker,12.1,Android
MM_1788,2024-08-20,2024-09-09 00:00:00,Period Tracker,4.8,Android
MM_1789,2024-08-25,2024-09-16 00:00:00,Period Tracker,13.8,Android
MM_1789,2024-08-25,2024-09-16 00:00:00,Symptom Logger,12.4,Android
MM_1789,2024-08-25,2024-10-17 00:00:00,Community Forum,2.8,iOS
MM_1789,2024-08-25,2024-09-22 00:00:00,Community Forum,12.6,iOS
MM_1789,2024-08-25,2024-09-05 00:00:00,Period Tracker,9.3,iOS
MM_1789,2024-08-25,2024-08-28 00:00:00,Health Articles,7.0,Android
MM_1789,2024-08-25,2024-09-08 00:00:00,Period Tracker,14.3,Android
MM_1789,2024-08-25,2024-09-13 00:00:00,Period Tracker,7.9,iOS
MM_1789,2024-08-25,2024-09-08 00:00:00,Period Tracker,5.0,Android
MM_1789,2024-08-25,2024-09-02 00:00:00,Period Tracker,11.3,iOS
MM_1789,2024-08-25,2024-10-20 00:00:00,Period Tracker,14.7,iOS
MM_1789,2024-08-25,2024-10-10 00:00:00,Period Tracker,11.2,iOS
MM_1789,2024-08-25,2024-10-20 00:00:00,Health Articles,9.8,iOS
MM_1789,2024-08-25,2024-09-05 00:00:00,Health Articles,1.1,iOS
MM_1789,2024-08-25,2024-09-14 00:00:00,Period Tracker,5.1,Android
MM_1789,2024-08-25,2024-10-23 00:00:00,Health Articles,8.2,Android
MM_1789,2024-08-25,2024-09-05 00:00:00,Period Tracker,8.0,iOS
MM_1789,2024-08-25,2024-10-17 00:00:00,Period Tracker,11.4,iOS
MM_1789,2024-08-25,2024-10-01 00:00:00,Community Forum,7.7,Android
MM_1790,2024-08-06,2024-08-28 00:00:00,Health Articles,1.5,Android
MM_1790,2024-08-06,2024-09-24 00:00:00,Symptom Logger,10.5,Android
MM_1790,2024-08-06,2024-09-14 00:00:00,Period Tracker,12.7,iOS
MM_1790,2024-08-06,2024-08-15 00:00:00,Period Tracker,12.5,Android
MM_1790,2024-08-06,2024-09-26 00:00:00,Community Forum,7.9,Android
MM_1790,2024-08-06,2024-08-24 00:00:00,Period Tracker,9.1,Android
MM_1790,2024-08-06,2024-09-06 00:00:00,Symptom Logger,14.0,Android
MM_1790,2024-08-06,2024-08-31 00:00:00,Period Tracker,5.7,Android
MM_1790,2024-08-06,2024-09-05 00:00:00,Period Tracker,2.1,Android
MM_1790,2024-08-06,2024-09-08 00:00:00,Symptom Logger,4.1,iOS
MM_1790,2024-08-06,2024-09-30 00:00:00,Symptom Logger,7.8,Android
MM_1791,2024-08-06,2024-08-08 00:00:00,Health Articles,4.7,Android
MM_1791,2024-08-06,2024-08-12 00:00:00,Period Tracker,3.5,iOS
MM_1791,2024-08-06,2024-09-22 00:00:00,Period Tracker,12.8,Android
MM_1791,2024-08-06,2024-08-19 00:00:00,Period Tracker,9.7,Android
MM_1791,2024-08-06,2024-08-23 00:00:00,Period Tracker,6.8,Android
MM_1791,2024-08-06,2024-09-25 00:00:00,Health Articles,13.4,iOS
MM_1791,2024-08-06,2024-09-23 00:00:00,Symptom Logger,7.7,iOS
MM_1791,2024-08-06,2024-08-21 00:00:00,Period Tracker,7.8,Android
MM_1791,2024-08-06,2024-09-27 00:00:00,Period Tracker,9.4,iOS
MM_1791,2024-08-06,2024-09-09 00:00:00,Health Articles,12.1,iOS
MM_1791,2024-08-06,2024-09-03 00:00:00,Health Articles,1.9,iOS
MM_1791,2024-08-06,2024-09-29 00:00:00,Period Tracker,4.8,iOS
MM_1791,2024-08-06,2024-09-17 00:00:00,Period Tracker,7.5,Android
MM_1791,2024-08-06,2024-09-13 00:00:00,Period Tracker,7.8,Android
MM_1791,2024-08-06,2024-09-02 00:00:00,Health Articles,,iOS
MM_1791,2024-08-06,2024-09-03 00:00:00,Health Articles,14.8,iOS
MM_1791,2024-08-06,2024-09-12 00:00:00,Period Tracker,8.6,iOS
MM_1791,2024-08-06,2024-08-13 00:00:00,Symptom Logger,1.3,Android
MM_1791,2024-08-06,2024-08-19 00:00:00,Community Forum,3.3,Android
MM_1792,2024-08-02,2024-08-29 00:00:00,Symptom Logger,4.7,Android
MM_1792,2024-08-02,2024-09-03 00:00:00,Period Tracker,2.7,Android
MM_1793,2024-08-05,2024-08-13 00:00:00,Community Forum,12.7,iOS
MM_1793,2024-08-05,2024-08-07 00:00:00,Period Tracker,7.1,iOS
MM_1793,2024-08-05,2024-09-11 00:00:00,Period Tracker,4.0,Android
MM_1794,2024-08-06,2024-09-21 00:00:00,Health Articles,11.0,iOS
MM_1794,2024-08-06,2024-09-23 00:00:00,Community Forum,10.1,iOS
MM_1794,2024-08-06,2024-10-05 00:00:00,Community Forum,13.4,iOS
MM_1794,2024-08-06,2024-09-16 00:00:00,Symptom Logger,11.8,Android
MM_1794,2024-08-06,2024-08-09 00:00:00,Period Tracker,4.8,iOS
MM_1794,2024-08-06,2024-08-21 00:00:00,Period Tracker,5.7,iOS
MM_1794,2024-08-06,2024-08-27 00:00:00,Period Tracker,6.6,Android
MM_1794,2024-08-06,2024-09-05 00:00:00,Period Tracker,12.6,iOS
MM_1794,2024-08-06,2024-08-21 00:00:00,Period Tracker,6.0,Android
MM_1794,2024-08-06,2024-09-02 00:00:00,Period Tracker,3.1,Android
MM_1794,2024-08-06,2024-09-19 00:00:00,Symptom Logger,11.6,Android
MM_1794,2024-08-06,2024-09-03 00:00:00,Health Articles,8.8,Android
MM_1794,2024-08-06,2024-09-06 00:00:00,Period Tracker,7.9,iOS
MM_1794,2024-08-06,2024-08-30 00:00:00,Period Tracker,2.0,iOS
MM_1794,2024-08-06,2024-08-09 00:00:00,Period Tracker,11.5,Android
MM_1794,2024-08-06,2024-08-09 00:00:00,Period Tracker,9.3,iOS
MM_1794,2024-08-06,2024-08-23 00:00:00,Period Tracker,3.9,iOS
MM_1795,2024-09-17,2024-11-07 00:00:00,Symptom Logger,7.4,iOS
MM_1795,2024-09-17,2024-11-13 00:00:00,Symptom Logger,11.8,iOS
MM_1795,2024-09-17,2024-09-23 00:00:00,Period Tracker,14.1,iOS
MM_1796,2024-10-05,2024-10-13 00:00:00,Period Tracker,6.5,Android
MM_1796,2024-10-05,2024-10-14 00:00:00,Community Forum,12.9,Android
MM_1797,2024-08-15,2024-09-21 00:00:00,Symptom Logger,12.7,iOS
MM_1797,2024-08-15,2024-08-20 00:00:00,Period Tracker,4.9,iOS
MM_1797,2024-08-15,2024-08-29 00:00:00,Period Tracker,1.2,Android
MM_1797,2024-08-15,2024-09-18 00:00:00,Period Tracker,8.0,iOS
MM_1797,2024-08-15,2024-08-26 00:00:00,Period Tracker,6.5,iOS
MM_1797,2024-08-15,2024-09-24 00:00:00,Community Forum,5.3,Android
MM_1797,2024-08-15,2024-09-11 00:00:00,Health Articles,6.1,iOS
MM_1797,2024-08-15,2024-10-01 00:00:00,Period Tracker,11.8,iOS
MM_1797,2024-08-15,2024-08-24 00:00:00,Health Articles,7.0,Android
MM_1797,2024-08-15,2024-08-21 00:00:00,Symptom Logger,10.9,Android
MM_1797,2024-08-15,2024-09-06 00:00:00,Period Tracker,12.4,Android
MM_1797,2024-08-15,2024-08-27 00:00:00,Symptom Logger,4.9,Android
MM_1797,2024-08-15,2024-09-20 00:00:00,Period Tracker,6.5,iOS
MM_1797,2024-08-15,2024-10-04 00:00:00,Community Forum,11.5,Android
MM_1797,2024-08-15,2024-10-12 00:00:00,Community Forum,3.7,iOS
MM_1797,2024-08-15,2024-09-05 00:00:00,Period Tracker,9.1,iOS
MM_1797,2024-08-15,2024-08-16 00:00:00,Symptom Logger,7.4,Android
MM_1798,2024-10-02,2024-10-02 00:00:00,Period Tracker,2.3,iOS
MM_1798,2024-10-02,2024-10-11 00:00:00,Community Forum,10.7,iOS
MM_1798,2024-10-02,2024-11-18 00:00:00,Health Articles,11.7,Android
MM_1798,2024-10-02,2024-11-15 00:00:00,Health Articles,9.6,Android
MM_1798,2024-10-02,2024-11-26 00:00:00,Period Tracker,13.9,iOS
MM_1798,2024-10-02,2024-11-12 00:00:00,Period Tracker,5.1,Android
MM_1798,2024-10-02,2024-10-09 00:00:00,Community Forum,,Android
MM_1798,2024-10-02,2024-11-27 00:00:00,Period Tracker,1.6,iOS
MM_1798,2024-10-02,2024-10-26 00:00:00,Period Tracker,12.6,iOS
MM_1798,2024-10-02,2024-11-17 00:00:00,Period Tracker,8.6,Android
MM_1798,2024-10-02,2024-10-20 00:00:00,Health Articles,13.2,Android
MM_1798,2024-10-02,2024-11-17 00:00:00,Symptom Logger,1.2,iOS
MM_1798,2024-10-02,2024-11-02 00:00:00,Period Tracker,2.0,Android
MM_1798,2024-10-02,2024-10-29 00:00:00,Period Tracker,11.8,Android
MM_1798,2024-10-02,2024-10-23 00:00:00,Period Tracker,2.5,iOS
MM_1798,2024-10-02,2024-11-21 00:00:00,Period Tracker,10.4,Android
MM_1798,2024-10-02,2024-11-12 00:00:00,Period Tracker,1.6,iOS
MM_1798,2024-10-02,2024-11-03 00:00:00,Community Forum,8.1,iOS
MM_1798,2024-10-02,2024-10-10 00:00:00,Period Tracker,9.3,iOS
MM_1799,2024-10-09,2024-11-30 00:00:00,Period Tracker,2.6,iOS
MM_1799,2024-10-09,2024-11-15 00:00:00,Health Articles,4.6,iOS
MM_1799,2024-10-09,2024-10-13 00:00:00,Period Tracker,4.4,iOS
MM_1799,2024-10-09,2024-12-01 00:00:00,Symptom Logger,7.0,iOS
MM_1799,2024-10-09,2024-11-15 00:00:00,Period Tracker,9.8,iOS
MM_1800,2024-08-28,2024-10-06 00:00:00,Period Tracker,7.7,Android
MM_1801,2024-08-25,2024-09-23 00:00:00,Period Tracker,2.7,iOS
MM_1801,2024-08-25,2024-09-12 00:00:00,Period Tracker,6.2,Android
MM_1801,2024-08-25,2024-10-16 00:00:00,Health Articles,12.6,iOS
MM_1801,2024-08-25,2024-10-15 00:00:00,Health Articles,12.6,iOS
MM_1801,2024-08-25,2024-09-02 00:00:00,Symptom Logger,9.3,Android
MM_1801,2024-08-25,2024-10-20 00:00:00,Period Tracker,3.8,iOS
MM_1801,2024-08-25,2024-09-16 00:00:00,Period Tracker,6.7,Android
MM_1801,2024-08-25,2024-09-30 00:00:00,Period Tracker,11.5,iOS
MM_1801,2024-08-25,2024-10-07 00:00:00,Symptom Logger,6.2,iOS
MM_1801,2024-08-25,2024-10-05 00:00:00,Symptom Logger,13.3,iOS
MM_1801,2024-08-25,2024-10-16 00:00:00,Health Articles,8.1,Android
MM_1801,2024-08-25,2024-09-09 00:00:00,Period Tracker,8.7,iOS
MM_1801,2024-08-25,2024-09-17 00:00:00,Period Tracker,1.2,Android
MM_1801,2024-08-25,2024-10-24 00:00:00,Period Tracker,10.6,iOS
MM_1801,2024-08-25,2024-10-01 00:00:00,Period Tracker,2.8,iOS
MM_1801,2024-08-25,2024-10-11 00:00:00,Community Forum,6.9,iOS
MM_1801,2024-08-25,2024-10-12 00:00:00,Community Forum,7.8,iOS
MM_1801,2024-08-25,2024-09-04 00:00:00,Period Tracker,3.7,Android
MM_1801,2024-08-25,2024-10-23 00:00:00,Symptom Logger,9.6,Android
MM_1802,2024-10-08,2024-10-29 00:00:00,Symptom Logger,,Android
MM_1802,2024-10-08,2024-11-21 00:00:00,Period Tracker,11.4,iOS
MM_1803,2024-09-23,2024-11-08 00:00:00,Period Tracker,9.2,Android
MM_1803,2024-09-23,2024-10-13 00:00:00,Period Tracker,1.1,Android
MM_1803,2024-09-23,2024-11-03 00:00:00,Community Forum,10.8,Android
MM_1803,2024-09-23,2024-10-12 00:00:00,Health Articles,1.4,iOS
MM_1803,2024-09-23,2024-10-29 00:00:00,Symptom Logger,11.1,Android
MM_1803,2024-09-23,2024-10-20 00:00:00,Symptom Logger,12.4,Android
MM_1803,2024-09-23,2024-10-07 00:00:00,Period Tracker,12.3,iOS
MM_1803,2024-09-23,2024-11-08 00:00:00,Community Forum,7.6,iOS
MM_1803,2024-09-23,2024-11-01 00:00:00,Symptom Logger,14.1,iOS
MM_1803,2024-09-23,2024-10-16 00:00:00,Community Forum,4.4,iOS
MM_1803,2024-09-23,2024-10-10 00:00:00,Period Tracker,4.0,iOS
MM_1803,2024-09-23,2024-11-11 00:00:00,Health Articles,10.5,Android
MM_1803,2024-09-23,2024-10-01 00:00:00,Period Tracker,12.2,iOS
MM_1803,2024-09-23,2024-11-06 00:00:00,Period Tracker,8.5,Android
MM_1803,2024-09-23,2024-11-05 00:00:00,Period Tracker,10.0,iOS
MM_1804,2024-08-14,2024-09-28 00:00:00,Period Tracker,8.6,Android
MM_1804,2024-08-14,2024-10-12 00:00:00,Health Articles,12.2,iOS
MM_1804,2024-08-14,2024-08-14 00:00:00,Period Tracker,14.4,iOS
MM_1805,2024-10-01,2024-11-15 00:00:00,Period Tracker,1.8,iOS
MM_1805,2024-10-01,2024-10-02 00:00:00,Period Tracker,9.1,Android
MM_1806,2024-10-17,2024-10-27 00:00:00,Period Tracker,7.8,iOS
MM_1806,2024-10-17,2024-12-04 00:00:00,Period Tracker,9.6,iOS
MM_1806,2024-10-17,2024-11-11 00:00:00,Health Articles,4.0,Android
MM_1806,2024-10-17,2024-11-07 00:00:00,Period Tracker,8.4,Android
MM_1806,2024-10-17,2024-10-21 00:00:00,Symptom Logger,12.7,iOS
MM_1806,2024-10-17,2024-11-14 00:00:00,Symptom Logger,2.8,iOS
MM_1806,2024-10-17,2024-10-29 00:00:00,Symptom Logger,5.6,Android
MM_1806,2024-10-17,2024-12-11 00:00:00,Community Forum,11.1,iOS
MM_1806,2024-10-17,2024-11-13 00:00:00,Period Tracker,7.3,iOS
MM_1806,2024-10-17,2024-10-22 00:00:00,Period Tracker,1.4,Android
MM_1806,2024-10-17,2024-12-03 00:00:00,Period Tracker,12.2,iOS
MM_1806,2024-10-17,2024-11-28 00:00:00,Symptom Logger,11.2,Android
MM_1806,2024-10-17,2024-12-01 00:00:00,Period Tracker,2.0,Android
MM_1806,2024-10-17,2024-12-07 00:00:00,Period Tracker,13.8,Android
MM_1806,2024-10-17,2024-10-20 00:00:00,Symptom Logger,10.5,iOS
MM_1806,2024-10-17,2024-10-18 00:00:00,Period Tracker,6.5,Android
MM_1806,2024-10-17,2024-11-02 00:00:00,Symptom Logger,4.3,Android
MM_1806,2024-10-17,2024-10-31 00:00:00,Symptom Logger,12.8,Android
MM_1807,2024-09-05,2024-10-28 00:00:00,Community Forum,6.1,iOS
MM_1807,2024-09-05,2024-10-14 00:00:00,Health Articles,8.0,Android
MM_1807,2024-09-05,2024-09-15 00:00:00,Period Tracker,9.0,Android
MM_1807,2024-09-05,2024-09-06 00:00:00,Period Tracker,10.7,iOS
